name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
83 Lennon Boulevard Point Cook VIC 3030,Under Application,"[-37.8937342, 144.7410748]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '1 km away', '1.1 km away']"
5 Bute Street Seddon VIC 3011,"$1,100 per week","[-37.8041246, 144.8952361]","['5 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.5 km away', '1.4 km away', '1.5 km away']"
8 Richard Road Melton South VIC 3338,$420,"[-37.6952079, 144.5746059]","['5 Beds', '2 Baths', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.3 km away', '1.6 km away', '1.7 km away']"
81 Terrene Terrace Point Cook VIC 3030,$530 weekly,"[-37.9056956, 144.7350465]","['5 Beds', '3 Baths', '2 Parking']",**ARRANGE AN INSPECTION TIME ONLINE - DETAILS BELOW**,"Friday, 7th October 2022",House,"['0.6 km away', '3.1 km away']"
2 Billabong Circuit Epping VIC 3076,$725 per week,"[-37.6294236, 145.0344809]","['5 Beds', '3 Baths', '6 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.9 km away', '1.7 km away', '4.5 km away']"
27 Hawthorn Road Caulfield North VIC 3161,"$1,200 pw","[-37.8685099, 145.025714]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 8th October 2022",House,"['0.5 km away', '2.2 km away', '7.2 km away']"
1/12 Sinnott Street Burwood VIC 3125,From $185 p.w.,"[-37.8532123, 145.1105762]","['5 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.8 km away', '1.1 km away', '1.4 km away']"
17 Australia Drive Taylors Lakes VIC 3038,UNDER APPLICATION,"[-37.7037388, 144.7827061]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '1.2 km away', '6.4 km away']"
61 Jackson Green Blvd Clayton South VIC 3169,$680/w,"[-37.9304132, 145.1250605]","['5 Beds', '2 Baths', '1 Parking']","A luxurious low-maintenance lifestyle, with its open plan living and sensational setting in the exclusive Jackson Green Estate.","Friday, 30th September 2022",Townhouse,"['1.4 km away', '1.5 km away', '5.6 km away']"
9 Barrier Reef Circuit Endeavour Hills VIC 3802,$580 per week,"[-37.9900734, 145.2574733]","['5 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 22nd September 2022",House,"['0.7 km away', '1.2 km away', '2.4 km away']"
99 Grange Road Toorak VIC 3142,$2200.00 Per Week,"[-37.8330181, 145.0118565]","['5 Beds', '3 Baths', '2 Parking']",Taylah Cagalj,Available Now,House,"['1.1 km away', '1.2 km away', '1.9 km away']"
107 Pound Road Hampton Park VIC 3976,$445,"[-38.0276378, 145.2657411]","['5 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",House,"['0.9 km away', '1 km away', '14.9 km away']"
21 Bond Street Mount Waverley VIC 3149,$750 p.w.,"[-37.880893, 145.137605]","['5 Beds', '3 Baths', '2 Parking']","Centrally located, this classic five bedroom property is all that you and your family could possibly need from your home. With spacious interiors, this four bedroom, three bathroom home with one study/extra bedroom offers, this home is perfect for your family of entertainers. Featuring two living spaces, gas ducted heating, a dishwasher and a large rear garden, there isn't much more that you could",Available Now,House,"['0.5 km away', '1.4 km away', '12.4 km away']"
8 Grey Street Coburg VIC 3058,$630.00,"[-37.8598686, 144.9778251]","['5 Beds', '2 Baths', '− Parking']",Alicia Cannizzaro,"Wednesday, 5th October 2022",House,"['0.2 km away', '2.5 km away', '4.1 km away']"
5 Fashoda Drive Mernda VIC 3754,$460 per week,"[-37.5991302, 145.0699473]","['5 Beds', '3 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.7 km away', '9 km away']"
32 Saxonwood Drive Sunbury VIC 3429,$580,"[-37.5566536, 144.7065626]","['5 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.8 km away', '2.8 km away']"
48 Halstead Street Caulfield North VIC 3161,$680 Per Week,"[-37.8752659, 145.0285177]","['5 Beds', '3 Baths', '2 Parking']","This comfortable 5 bedroom house is located less than 1km from Caulfield Train Stations as well as Monash Uni, 2.0 km from busy Balaclava shopping precinct and St Kilda with trams and buses at your doorstep. 
This house provides, large backyard with low maintenance garden, 3 bathrooms.
Shared accommodation Co-renting.
Off the large entrance hall is a separate lounge room, dining room and kitchen",Available Now,House,"['0.7 km away', '1.4 km away', '6.4 km away']"
35 Wareham Street Springvale VIC 3171,650 Per Week,"[-37.9388409, 145.1584949]","['5 Beds', '3 Baths', '4 Parking', '718m² ']",Dominic Nguyen,Available Now,House,"['0.1 km away', '1.1 km away', '8.6 km away']"
2 Petros Street Fraser Rise VIC 3336,$460,"[-37.7097302, 144.7268092]","['5 Beds', '2 Baths', '2 Parking']","*DID YOU KNOW YOU CAN BOOK AN INSPECTION ONLINE NOW?*
Simply click EMAIL AGENT' and we'll respond instantly with available appointment times
You must register to confirm your chosen inspection time, and so that we can advise you of any changes. Don't miss out on calling this property home, book your inspection now!!!",Available Now,House,"['0.6 km away', '4.2 km away', '9.3 km away']"
41 Chadstone Road Malvern East VIC 3145,"$950pw/$4,128pcm","[-37.8835895, 145.07852]","['5 Beds', '2 Baths', '3 Parking']",Jason Lee,Available Now,House,"['0.4 km away', '3.1 km away', '5 km away']"
19 Moule Avenue Brighton VIC 3186,"$1,695.00","[-37.9052991, 144.9865485]","['5 Beds', '2 Baths', '2 Parking']","Privately set with the foreshore in site, this 1920s inspired family home delivers flexible living options set over two generous levels. ",Available Now,House,"['1.6 km away', '2.6 km away', '7.1 km away']"
68 Dover Street Caulfield South VIC 3162,"$1,400 per week","[-37.8960062, 145.0269675]","['5 Beds', '3 Baths', '3 Parking']",Rachel Thompson,Available Now,House,"['0.3 km away', '1.5 km away', '4.6 km away']"
201 Cardigan Carlton VIC 3053,$1450 per week,"[-37.8020773, 144.964928]","['5 Beds', '3 Baths', '− Parking']","Right in the heart of lies a beautiful terrace, bestowed with heritage significance and a character filled interior. The white and maroon façade reflects its eclectic, inner city backdrop whilst the 5 bedrooms, 3 bathroom plus study floor plan is rare and surprisingly generous for the area. Immaculately presented and bathed in an abundance of natural light, this fully renovated &amp; versatile",Available Now,House,"['0.4 km away', '1 km away']"
6 Struga Road Sunshine West VIC 3020,$580,"[-37.79327170000001, 144.7942334]","['5 Beds', '2 Baths', '2 Parking']","This well-appointed double-storey home incorporates the ultimate lifestyle. Comprising of exceptional natural light-filled open plan kitchen, dining, and living area, which opens out to a fabulous decked alfresco with a spacious low maintenance yard. The kitchen features stainless steel appliances, ample cupboard storage space, a dishwasher, and WIP. 5 large bedrooms with BIR, an additional home",Available Now,House,"['0.5 km away', '3 km away', '4.5 km away']"
52/29 Browns Road Clayton VIC 3168,$850 pw,"[-37.9243853, 145.1270354]","['5 Beds', '3 Baths', '2 Parking']","This 5-bedroom home is ideally located in the heart of Clayton. 
Just minutes from the Monash University precinct, public and private
transport links, and a wealth of shopping, restaurant, and cafe
options. The cutting-edge modern design places a premium on
sustainability and subtle, organic style. Neutral colours, simple forms,
and the living textures of warm wood and vibrant foliage create a",Available Now,Townhouse,"['1.1 km away', '1.4 km away', '1.9 km away']"
3 Power Avenue Toorak VIC 3142,"$1,300.00","[-37.8426765, 145.0288837]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.4 km away', '1.5 km away', '7.7 km away']"
19 Monash St Ascot Vale VIC 3032,$880.00,"[-37.7808854, 144.9082194]","['5 Beds', '1 Bath', '7 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.3 km away', '1.7 km away', '1.7 km away']"
31 Arthur Street Coburg North VIC 3058,$650.00,"[-37.7237161, 144.9812779]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.8 km away', '2 km away', '4.5 km away']"
28 Willum Way Dandenong VIC 3175,$550 per week/$2390 pcm,"[-37.9979877, 145.1982839]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.2 km away', '2 km away', '4.9 km away']"
1 Marine Avenue St Kilda VIC 3182,"$1,495 per week","[-37.873865, 144.977457]","['5 Beds', '3 Baths', '2 Parking', '250m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.1 km away', '1.1 km away', '5.2 km away']"
25 Amelia Ave Essendon VIC 3040,"$1,200.00","[-37.7449371, 144.9244083]","['5 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.9 km away', '1 km away', '8.8 km away']"
4 Charlton Court Endeavour Hills VIC 3802,$650 Per Week,"[-37.9882439, 145.2689577]","['5 Beds', '3 Baths', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",House,"['0.4 km away', '1.5 km away', '1.7 km away']"
30 Gough Street Elsternwick VIC 3185,"$1,400 per week","[-37.8935491, 145.0074658]","['5 Beds', '3 Baths', '4 Parking']","**ARRANGE AN INSPECTION TIME ONLINE - DETAILS BELOW**
**Property is unfurnished**",Available Now,House,"['0.9 km away', '2.4 km away', '6.1 km away']"
2031 Dandenong Road Clayton VIC 3168,Leased,"[-37.9180459, 145.1338113]","['5 Beds', '5 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '1.2 km away', '2.5 km away']"
10 Margarita St Hampton VIC 3188,Under Application,"[-37.9302634, 145.0000624]","['5 Beds', '4 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 4th October 2022",House,"['0.5 km away', '2 km away', '5.5 km away']"
235 Elgin Street Carlton VIC 3053,"$1,200","[-37.797261, 144.966529]","['5 Beds', '3 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.3 km away', '1 km away']"
10 Darling Road Malvern East VIC 3145,$899 weekly,"[-37.8826854, 145.0586761]","['5 Beds', '2 Baths', '2 Parking']","*** YOU MUST PRE-REGISTER TO ATTEND THE SCHEDULED INSPECTION ***
This expansive 5 bedroom family home offers everything you need at a price you want! Comprising cathedral ceilings and polished floorboards throughout, offering entrance hall, front formal lounge with bay window and adjoining to a classic dining room with ornate feature fire place. Main bedroom with bay window, ornate fire place",Available Now,House,"['1 km away', '1.8 km away', '4.9 km away']"
94 Langdon Drive Mernda VIC 3754,$480 Per Week,"[-37.5961079, 145.0787823]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 26th September 2022",House,"['1.2 km away', '9.7 km away']"
3 Fawkner Place Caroline Springs VIC 3023,$500 per week,"[-37.725495, 144.739616]","['5 Beds', '2 Baths', '2 Parking']","Perfectly located within proximity to a number of local schools, Caroline Springs Square, parks and all other amenities, this great family home offers space for growing families.","Friday, 30th September 2022",House,"['0.6 km away', '1 km away', '7.4 km away']"
7 Florence Avenue Clayton VIC 3168,$620 pw,"[-37.9062427, 145.1269572]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '0.9 km away', '3.5 km away']"
6 Feijoa Court Werribee VIC 3030,$495.00 per week,"[-37.89358860000001, 144.6677562]","['5 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.3 km away', '1.4 km away']"
122 Heather Grove Clyde North VIC 3978,$600 per week,"[-38.1108293, 145.3268348]","['5 Beds', '3 Baths', '2 Parking', '494m² ']","Situated in the ideal Selandra Rise Estate, close to schools, Clyde North shopping centre and public transport, this near new home is sure to be perfect for your family. 
This beautiful home boats 4 bedrooms plus a study or fifth bedroom and features 2 Master Bedrooms with ensuites &amp; walk in robes.
Formal lounge room, open plan kitchen, dining &amp; family room - second Kitchen with dishwasher and","Friday, 23rd September 2022",House,"['0.7 km away', '1.9 km away', '16.2 km away']"
169 Highbury Road Burwood VIC 3125,$500 Per Week,"[-37.85515669999999, 145.1128627]","['5 Beds', '2 Baths', '1 Parking']","Situated in a great location, close proximity to amenities, public transport and schools. This property comes with a separate entrance hall. Carpets are fitted to all bedrooms. One of the bedrooms could be converted into a living/entertainment space. The kitchen is fitted with built-in cabinets and appliances such as a gas cooktop/oven combo. Two bathrooms are also available on the property where",Available Now,House,"['0.7 km away', '0.9 km away', '1.3 km away']"
16 Sienna Place Point Cook VIC 3030,$520 per week,"[-37.8962228, 144.7506224]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.5 km away', '1.4 km away', '1.9 km away']"
15 Medley Walk Ascot Vale VIC 3032,$850 **UNIQUE PARK FACING 3-STOREY HOME**,"[-37.7754188, 144.9069342]","['5 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.7 km away', '1.7 km away', '7.2 km away']"
2/17 Sarton Road Clayton VIC 3168,$595,"[-37.9186972, 145.1438749]","['5 Beds', '3 Baths', '2 Parking']",David Hua,Available Now,Apartment / Unit / Flat,"['1.4 km away', '2 km away', '2.5 km away']"
6 Pascal Crescent Kalkallo VIC 3064,$450,"[-37.5290186, 144.9597242]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 20th September 2022",House,"['6.5 km away', '16.1 km away']"
3 Raymond Grv Caulfield South VIC 3162,"$1,250 per week","[-37.9004638, 145.0185507]","['5 Beds', '2 Baths', '5 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '2.2 km away', '4.8 km away']"
63 Australis Drive Williams Landing VIC 3027,$490 per week,"[-37.8623796, 144.7444861]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 26th September 2022",House,"['1.7 km away', '2.3 km away', '2.5 km away']"
23 Brighton Street Flemington VIC 3031,$820pw/ $3563pcm,"[-37.7844232, 144.9298913]","['5 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '0.5 km away', '9.4 km away']"
4 Nareeb Court Toorak VIC 3142,"$1,200.00 Per Week","[-37.8486956, 145.0225762]","['5 Beds', '3 Baths', '3 Parking']","This large classic home still has its original features and charm and provides a convenient lifestyle surrounded by shops, schools and transport options.",Available Now,House,"['0.6 km away', '2.2 km away', '7.2 km away']"
21 Greenwood Drive Bundoora VIC 3083,$580,"[-37.7079296, 145.0541826]","['5 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '0.8 km away']"
483 Brunswick Road Brunswick West VIC 3055,$1250 pw / $5431 pcm,"[-37.774681, 144.9425789]","['5 Beds', '3 Baths', '2 Parking']","To book an inspection for this property, please 'email agent' and we will respond instantly with available inspection times. Please note you must register to attend an inspection. ",Available Now,House,"['0.5 km away', '1.2 km away']"
28b Hornby Street Beaumaris VIC 3193,"$1,100.00","[-37.9802926, 145.0276564]","['5 Beds', '2 Baths', '4 Parking']","Recently renovated, an ultra-private location, this beachside home with separate guest accommodation is bound to please. ",Available Now,House,"['0.6 km away', '1.1 km away', '2.3 km away']"
25 Holroyd Avenue St Kilda East VIC 3183,"$1,650.00","[-37.8644429, 145.0070354]","['5 Beds', '2 Baths', '4 Parking']",Kate Humphreys,Available Now,House,"['1.2 km away', '2.8 km away', '6.5 km away']"
29 Canberra Grove Brighton East VIC 3187,"$1,390.00","[-37.926174, 145.0103499]","['5 Beds', '3 Baths', '4 Parking']",You MUST register for an inspection and we ask that you also confirm your attendance. AN AGENT WILL NOT BE PRESENT IF YOU DO NOT REGISTER and CONFIRM. Your consideration and co-operation is appreciated.,Available Now,House,"['1 km away', '1 km away', '4.5 km away']"
4 Newbay Crescent Brighton VIC 3186,"$1,690.00","[-37.9048689, 144.991408]","['5 Beds', '2 Baths', '2 Parking', '711m² ']",You MUST register for an inspection and we ask that you also confirm your attendance. AN AGENT WILL NOT BE PRESENT IF YOU DO NOT REGISTER and CONFIRM. Your consideration and co-operation is appreciated.,Available Now,House,"['1.2 km away', '2.6 km away', '6.7 km away']"
